"전출지별","전입지별","항목","단위","2021. 03 월","2021. 04 월","2021. 05 월","1970 년","1971 년","1972 년","1973 년","1974 년","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"대전광역시","대전광역시","이동자수","명","12298","10120","9997","","","","","","","","","","","","","0","0","0","0","0","0","0","162657","194537","205625","203082","232456","218557","216372","187937","195779","169009","218594","211847","206129","201578","199701","180188","189569","196741","187040","174748","166836","175962","175460","152381","148793","156961","139609","138876","131656","133318","133995","150580",
"대전광역시","대전광역시","순이동자수","명","0","0","0","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"대전광역시","울산광역시","이동자수","명","80","47","41","","","","","","","","","","","","","","","","","","","","","","","","","","","0","880","716","726","765","750","664","795","736","715","724","830","911","680","745","728","952","822","909","939","662","621","595","641","700",
"대전광역시","울산광역시","순이동자수","명","-16","-12","-22","","","","","","","","","","","","","","","","","","","","","","","","","","","0","-57","-252","-302","-187","-51","-270","-195","-137","-131","-156","18","182","-137","-184","-127","89","43","70","49","-322","-286","-249","-156","-165",
"대전광역시","세종특별자치시","이동자수","명","1206","850","794","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8907","4012","14093","25788","17575","23707","22180","20314","15425",
"대전광역시","세종특별자치시","순이동자수","명","505","396","311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6540","1662","11349","22104","12969","17836","15815","13282","7171",
"대전광역시","경기도","이동자수","명","1750","1322","1017","","","","","","","","","","","","","0","0","0","0","0","0","0","9028","8826","9205","10080","10015","10204","12720","14065","14867","14293","17471","18360","18375","19518","19641","18435","19258","19748","19408","18323","18446","18022","16492","15967","15775","15189","15354","15141","14807","15399","16320","16584",
"대전광역시","경기도","순이동자수","명","332","255","122","","","","","","","","","","","","","0","0","0","0","0","0","0","-130","-1940","-2386","-1663","-3548","-3203","-2161","-3161","-793","-2634","929","1846","2131","3095","2580","3058","3057","2557","2040","1886","2679","1654","-55","-940","-57","2","88","555","872","1987","3248","3854",
"대전광역시","강원도","이동자수","명","192","183","134","","","","","","","","","","","","","0","0","0","0","0","0","0","1312","1268","1453","1495","1365","1564","1711","2058","2455","2542","3049","2700","2791","2981","2831","2568","2454","2470","2735","2765","2863","2603","2877","2411","2737","2400","2423","2213","2302","2094","2297","2217",
"대전광역시","강원도","순이동자수","명","-36","-52","7","","","","","","","","","","","","","0","0","0","0","0","0","0","-1278","-1225","-1108","-786","-1001","-754","-534","-705","-154","-267","-159","-629","-729","-640","-583","-486","-593","-505","-353","-149","88","-373","-405","-846","-258","-467","-479","-570","-380","-435","-174","-127",
"대전광역시","충청북도","이동자수","명","845","709","660","","","","","","","","","","","","","0","0","0","0","0","0","0","7311","7952","7870","8501","7587","7031","8558","8861","9399","9756","9891","9361","8941","9215","9703","9464","8860","9567","9862","9720","8913","8847","8847","8116","8308","8256","8265","7748","7653","7902","8280","8869",
"대전광역시","충청북도","순이동자수","명","-29","76","99","","","","","","","","","","","","","0","0","0","0","0","0","0","-4345","-4074","-4503","-1623","-3688","-3603","-1841","-1105","-671","120","-1366","-1576","-1991","-1741","-1234","-880","-1489","-916","123","764","-72","-6","-273","-687","-134","-296","516","-169","-361","-3","414","526",
"대전광역시","충청남도","이동자수","명","1632","1172","1036","","","","","","","","","","","","","0","0","0","0","0","0","0","17946","18041","17721","17668","15906","17157","23668","24745","26623","23839","22559","21068","20512","21349","25457","29629","25723","23988","24119","24606","21987","21192","21076","16747","16924","16552","16030","15824","15321","14673","14453","15797",
"대전광역시","충청남도","순이동자수","명","204","133","4","","","","","","","","","","","","","0","0","0","0","0","0","0","-13253","-14576","-14847","-8218","-12284","-9219","-2285","-1034","-2343","-1109","-5525","-4682","-4835","-4836","-2902","1169","-1663","-2078","-1490","1509","773","-149","-418","-1379","422","-485","479","526","239","-676","-573","-181",
"대전광역시","전라북도","이동자수","명","379","266","298","","","","","","","","","","","","","0","0","0","0","0","0","0","3420","3788","3713","3459","3606","3471","4220","4306","4312","4780","5438","4776","6687","4572","6066","4818","4768","4677","5258","4642","4758","4300","4478","3952","3761","4116","3766","3552","3627","3358","3424","3816",
"대전광역시","전라북도","순이동자수","명","-57","-12","10","","","","","","","","","","","","","0","0","0","0","0","0","0","-2613","-2585","-2775","-2210","-2602","-2290","-1629","-1502","-1372","-338","-476","-1651","-12","-3162","-1283","-2934","-1604","-1325","-432","-623","-229","-514","-693","-836","-748","-456","-630","-751","-977","-1276","-1031","-646",
"대전광역시","전라남도","이동자수","명","207","135","126","","","","","","","","","","","","","0","0","0","0","0","0","0","1183","1294","1272","1259","1281","1360","1549","1644","1838","2050","2310","2163","2160","1752","2124","1876","1952","1894","1930","1866","1884","1815","1929","1714","1755","1799","1798","1672","1603","1569","1719","1610",
"대전광역시","전라남도","순이동자수","명","-5","-12","-2","","","","","","","","","","","","","0","0","0","0","0","0","0","-964","-1320","-1640","-1074","-1179","-799","-479","-583","-406","-42","-483","-622","-557","-927","-622","-722","-405","-536","-265","-95","-129","-162","-220","-395","-78","-227","-221","-333","-397","-458","-334","-367",
"대전광역시","경상북도","이동자수","명","381","215","196","","","","","","","","","","","","","0","0","0","0","0","0","0","1940","1986","2201","2297","2137","2274","2601","2600","2546","2758","3402","2869","2878","2929","3522","2782","3198","3440","3168","2965","3181","3190","3144","2841","2773","2851","2914","2767","2600","2599","2834","2680",
"대전광역시","경상북도","순이동자수","명","-12","-45","-52","","","","","","","","","","","","","0","0","0","0","0","0","0","-1183","-1630","-1702","-1110","-1547","-896","-626","-647","-897","-443","-327","-1080","-1152","-1234","-948","-1431","-883","-498","-705","-448","-192","-284","-546","-800","-660","-568","-594","-776","-873","-912","-656","-1159",
"대전광역시","경상남도","이동자수","명","205","173","130","","","","","","","","","","","","","0","0","0","0","0","0","0","2439","2582","2868","2262","2301","2442","2552","2826","2382","2404","2255","2008","1950","2079","2337","2224","2572","2712","2884","2607","2635","2549","2532","2349","2389","2483","2420","2174","2004","2063","2046","1981",
"대전광역시","경상남도","순이동자수","명","-99","-54","-51","","","","","","","","","","","","","0","0","0","0","0","0","0","-631","-766","-409","-986","-1799","-1339","-1449","-669","-204","-280","-631","-841","-699","-770","-823","-777","-359","-181","-182","-290","-224","-404","-506","-474","-454","-94","-193","-614","-646","-657","-552","-823",
"대전광역시","제주특별자치도","이동자수","명","101","87","65","","","","","","","","","","","","","0","0","0","0","0","0","0","192","275","259","261","284","257","337","393","405","398","475","464","517","501","482","525","512","510","526","423","488","452","482","540","685","739","967","884","835","816","844","836",
"대전광역시","제주특별자치도","순이동자수","명","27","25","16","","","","","","","","","","","","","0","0","0","0","0","0","0","-62","34","-4","-76","-101","-146","-44","16","-44","36","-29","-58","60","19","-72","10","6","-133","-15","-78","-10","-70","43","78","205","169","364","253","147","127","121","117",
"울산광역시","전국","이동자수","명","14469","11220","10966","","","","","","","","","","","","","","","","","","","","","","","","","","","0","182149","169728","181385","163474","164599","173788","189383","182735","170073","176800","181367","177756","164984","164671","163091","157427","157185","173229","170473","155812","147116","140576","152228","149696",
"울산광역시","전국","순이동자수","명","2232","1140","1093","","","","","","","","","","","","","","","","","","","","","","","","","","","0","-3838","5568","1900","-3216","-5988","-2625","-1872","-1764","392","2411","992","-3906","5031","3525","-1872","-4006","-2307","-2786","80","7622","11917","12654","10172","13584",
"울산광역시","서울특별시","이동자수","명","844","400","412","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5394","5666","6297","6129","6430","6568","6601","6364","6174","6722","6721","6262","6512","6484","6278","6799","6347","6458","6954","6750","6708","6849","6955","7062",
"울산광역시","서울특별시","순이동자수","명","417","119","155","","","","","","","","","","","","","","","","","","","","","","","","","","","0","849","1253","1734","2024","2164","2483","2145","2112","1947","2066","1920","1205","1667","1742","1090","1108","805","411","1004","1648","2448","2763","3128","2977",
"울산광역시","부산광역시","이동자수","명","1191","724","734","","","","","","","","","","","","","","","","","","","","","","","","","","","0","10572","11556","11621","9863","10248","10790","11364","10873","10781","11135","10865","9784","11094","10242","9762","9511","10589","11090","11255","10246","10467","9667","9534","11595",
"울산광역시","부산광역시","순이동자수","명","226","-1","119","","","","","","","","","","","","","","","","","","","","","","","","","","","0","-5539","-1555","-2067","-3717","-3710","-3074","-3137","-3301","-2201","-1474","-1453","-2849","114","-864","-2104","-1954","-1011","-1215","-555","231","1044","591","450","2484",
